0.0,-1.7508191788730803,0.9309914999225324,1.955135726306662,4.316880724348112
0.10313814039102895,-1.789486486787376,1.0265954219023712,1.9458860787189396,4.195721366384808
0.2062872288232198,-1.8263897407537837,1.122926369579698,1.9261408880717221,4.07094422708247
0.30941929403952073,-1.8612603913014896,1.2200054640624582,1.9038819720338351,3.9422412721512976
0.4125286176361187,-1.89382999123539,1.3178538025338504,1.8796830903523956,3.8778220514515245
0.5156371801637852,-1.9239505043619165,1.4164643151602458,1.8558850098233577,3.956785973222422
0.6187710667874627,-1.9518270225544936,1.5157473269965216,1.8345662573828194,4.034223414441964
0.7219405439855007,-1.977729038267591,1.6155980982593938,1.8160548725203391,4.016220825262734
0.8251372353073012,-2.001927594259199,1.7159115016535456,1.8020870771276436,3.885622576120341
0.9283213300112536,-2.0250414382423276,1.8164954979630696,1.7983074555370124,3.75049621477166
1.0314370529108354,-2.0484746595289858,1.9169617449119585,1.809178804605438,3.6104105899496712
1.1344791242616634,-2.073739107823765,2.0168949645635337,1.8351755857122225,3.4647718416242728
1.237541624880433,-2.102326536774508,2.115885471978917,1.8692474626362947,3.5295762319314368
1.3406905269941256,-2.1343481374728475,2.2139078109979025,1.8930810568828473,3.616186083389166
1.4438422900196204,-2.1676681654360284,2.3115618772834416,1.8943739161392172,3.4876238404253295
1.5469020248062442,-2.1999445128209514,2.4095050001450424,1.8724433716017395,3.336603468264829
1.649919048950612,-2.228904876190156,2.5083747350777745,1.8358154202741812,3.1784827296987483
1.753016587089415,-2.253910536196285,2.6083458847118184,1.8010921755501001,3.274345383710464
1.8562309861717747,-2.2759721131264072,2.709126035667122,1.7769865531050983,3.367584310202223
1.9595158236380528,-2.296173182873108,2.8104021080943227,1.7630627590412717,3.4583714536061407
2.0627797787441655,-2.3154442840622322,2.911889391141811,1.7517835253345049,3.5468178472758547
2.165939437983309,-2.333348358527328,3.0135566896614314,1.7328296640428493,3.4028059076546944
2.268974881962738,-2.348728798022571,3.115506193758316,1.7025609565595305,3.2478814026031486
2.3719728657127113,-2.3604227100267865,3.2178412714463427,1.6644656535994566,3.242444541415036
2.47505623056883,-2.367996097724462,3.3205991233986047,1.6340087729182524,3.3364572218580704
2.578212560687233,-2.37344633594642,3.4235962364123047,1.6255029918220547,3.4279563553229915
2.6813667278742552,-2.3792771463303937,3.526603132379833,1.6409781165169737,3.4041579814459166
2.784530206421334,-2.387913540929046,3.6293966951391585,1.6685490689138205,3.249100918280494
2.8877043365070856,-2.3994140663169663,3.7319450854171716,1.6834638656625294,3.086246178825279
2.9907926997236034,-2.4111131362541576,3.8344366503980236,1.6717570689399823,2.9144522374107384
3.0937848480476577,-2.420194476902185,3.9370719170568975,1.6338293327914857,2.7320524081554356
3.196818422063809,-2.424088349576145,4.040011878246286,1.5796138753482336,2.536488639979766
3.3000255030823684,-2.422011460440169,4.143131054367014,1.5217448157199762,2.500478410759519
3.4034987124908875,-2.4139674827137085,4.246177768595389,1.464053430243748,2.4946967575688968
3.5072451651652035,-2.39996332556618,4.348899613699521,1.4053026484104898,2.4255196121109197
3.610995003505572,-2.379785249973672,4.450835728946123,1.3403799586570662,2.2707734339992003
3.71438086776426,-2.3525739461159065,4.5509153619419,1.2640696819213209,2.091942942717774
3.8172868215731786,-2.3173526600786216,4.647956807050571,1.174669825402625,1.9705464640361974
3.9200233145635597,-2.2731618946528864,4.740789708286339,1.0785519929724865,1.996083633121976
4.023086518801529,-2.2202451096675517,4.829034888609362,0.9943531688558864,2.1453971883651857
4.126587477898513,-2.1608136622453147,4.91360744738185,0.9346235726914041,2.285549135421759
4.230189945621744,-2.0972608697539945,4.995542158327135,0.8995546636958589,2.4177157932160958
4.333512584121726,-2.0319407394914295,5.075859273424712,0.8823742637929136,2.5426925665063065
4.436555710604575,-1.9659751137428043,5.1551238639671055,0.8699188405314419,2.661492860532135
4.539587425509202,-1.8990380689438675,5.233366174298192,0.8547968982357003,2.7751999092121786
